Data Log: Total time elapsed, (position), (rotation), Time elapsed since last waypoint, time to current waypoint  

31.10706,(0.7, 1.5, -0.4),(-0.1, 0.9, -0.1, -0.5),6.477827,n/a
31.36324,(0.7, 1.5, -0.4),(-0.1, 0.9, -0.1, -0.5),6.734014,n/a
31.61963,(0.7, 1.5, -0.4),(-0.1, 0.9, -0.1, -0.5),6.990402,n/a
31.87654,(0.7, 1.5, -0.4),(0.0, 0.9, -0.1, -0.5),7.247313,n/a
32.13521,(0.7, 1.5, -0.4),(0.0, 0.9, -0.1, -0.5),7.505985,n/a
32.39033,(0.7, 1.5, -0.4),(0.0, 0.9, -0.1, -0.5),7.761098,n/a
32.6464,(0.7, 1.5, -0.4),(0.0, 0.9, -0.1, -0.5),8.017177,n/a
32.90526,(0.7, 1.5, -0.4),(0.0, 0.9, -0.1, -0.5),8.276042,n/a
33.16555,(0.7, 1.5, -0.4),(0.0, 0.9, -0.1, -0.5),8.536325,n/a
33.4179,(0.7, 1.5, -0.4),(0.1, -0.9, 0.1, 0.5),8.788683,n/a
33.67422,(0.7, 1.5, -0.4),(0.1, -0.8, 0.1, 0.5),9.045,n/a
33.93348,(0.7, 1.5, -0.3),(0.1, -0.8, 0.0, 0.6),9.304265,n/a
34.19154,(0.6, 1.5, -0.3),(0.0, -0.8, 0.0, 0.6),9.562318,n/a
34.44553,(0.6, 1.5, -0.3),(0.0, -0.8, 0.0, 0.6),9.816316,n/a
34.70315,(0.5, 1.5, -0.3),(0.0, -0.8, 0.0, 0.6),10.07394,n/a
34.95938,(0.5, 1.5, -0.3),(0.0, -0.8, 0.0, 0.6),10.33017,n/a
35.21757,(0.4, 1.5, -0.3),(0.0, -0.8, 0.0, 0.6),10.58835,n/a
35.47469,(0.4, 1.5, -0.3),(0.0, -0.8, 0.0, 0.6),10.84548,n/a
35.7314,(0.4, 1.5, -0.3),(0.0, -0.8, 0.0, 0.6),11.10218,n/a
35.98383,(0.3, 1.5, -0.3),(0.0, -0.8, 0.0, 0.6),11.35461,n/a
36.24083,(0.2, 1.5, -0.2),(0.0, -0.8, 0.0, 0.6),11.61161,n/a
36.50156,(0.2, 1.5, -0.2),(0.0, -0.8, 0.0, 0.6),11.87234,n/a
36.75938,(0.1, 1.5, -0.2),(0.0, -0.8, 0.0, 0.6),12.13016,n/a
37.01586,(0.1, 1.5, -0.2),(0.0, -0.8, 0.0, 0.6),12.38665,n/a
37.27235,(0.1, 1.5, -0.2),(0.0, -0.8, 0.0, 0.6),12.64315,n/a
37.52975,(0.1, 1.5, -0.2),(0.0, -0.8, 0.0, 0.5),12.90055,n/a
37.78601,(0.1, 1.5, -0.2),(0.0, -0.9, 0.0, 0.5),13.15682,n/a
38.04331,(0.1, 1.5, -0.2),(0.0, 0.9, 0.0, -0.5),13.41412,n/a
38.30332,(0.0, 1.5, -0.2),(0.0, 0.9, 0.0, -0.5),13.67413,n/a
38.55478,(0.0, 1.5, -0.2),(0.0, 0.9, 0.0, -0.4),13.9256,n/a
38.8142,(-0.1, 1.5, -0.2),(0.0, 0.9, 0.0, -0.4),14.18502,n/a
39.06893,(-0.2, 1.5, -0.3),(0.0, 0.9, 0.0, -0.4),0.04470057,14.39505
39.32691,(-0.2, 1.5, -0.3),(0.0, 0.9, 0.0, -0.5),0.30268,n/a
39.58521,(-0.2, 1.5, -0.3),(-0.1, 0.9, 0.0, -0.5),0.5609778,n/a
39.84184,(-0.2, 1.5, -0.3),(-0.1, 0.9, 0.0, -0.5),0.8176019,n/a
40.09908,(-0.2, 1.5, -0.2),(0.0, -0.8, 0.0, 0.6),1.074839,n/a
40.35613,(-0.1, 1.5, -0.2),(0.0, -0.8, 0.0, 0.6),1.331893,n/a
40.6118,(-0.1, 1.5, -0.2),(0.1, -0.8, 0.0, 0.6),1.587568,n/a
40.86988,(-0.1, 1.5, -0.2),(0.1, -0.7, 0.0, 0.7),1.845638,n/a
41.12637,(0.0, 1.5, -0.2),(0.1, -0.7, 0.0, 0.7),2.102138,n/a
41.38325,(0.0, 1.5, -0.2),(0.1, -0.7, 0.0, 0.7),2.359019,n/a
41.64033,(0.0, 1.5, -0.2),(0.1, -0.8, 0.0, 0.6),2.616099,n/a
41.89603,(0.0, 1.5, -0.2),(0.0, 0.9, 0.0, -0.5),2.871801,n/a
42.15282,(0.0, 1.5, -0.2),(0.0, 0.9, 0.0, -0.3),3.128587,n/a
42.41171,(0.1, 1.5, -0.2),(0.0, 1.0, 0.0, -0.3),3.387472,n/a
42.66768,(0.1, 1.5, -0.2),(0.0, 1.0, 0.0, -0.1),3.643442,n/a
42.92435,(0.2, 1.5, -0.2),(0.0, 1.0, 0.0, 0.0),3.90011,n/a
43.18132,(0.2, 1.5, -0.2),(0.0, 1.0, 0.0, 0.1),4.157087,n/a
43.43865,(0.3, 1.5, -0.3),(-0.1, 1.0, 0.0, 0.2),4.41443,n/a
43.69548,(0.3, 1.5, -0.3),(0.0, 0.9, -0.1, 0.4),4.671259,n/a
43.95155,(0.3, 1.5, -0.3),(0.0, 0.9, -0.1, 0.5),4.92733,n/a
44.20956,(0.3, 1.5, -0.3),(0.0, 0.8, -0.1, 0.6),5.185333,n/a
44.46627,(0.3, 1.5, -0.3),(0.0, 0.7, -0.1, 0.7),5.442035,n/a
44.72328,(0.3, 1.5, -0.2),(0.0, 0.7, -0.1, 0.7),5.699046,n/a
44.98022,(0.4, 1.5, -0.2),(0.0, 0.6, 0.0, 0.8),5.955976,n/a
45.23648,(0.4, 1.5, -0.2),(0.0, 0.6, 0.0, 0.8),6.212257,n/a
45.49189,(0.4, 1.5, -0.1),(0.0, 0.5, -0.1, 0.9),6.467665,n/a
45.75047,(0.5, 1.6, -0.1),(0.0, 0.4, -0.1, 0.9),6.726236,n/a
46.00856,(0.5, 1.6, -0.1),(0.0, 0.3, -0.1, 0.9),6.984334,n/a
46.26449,(0.6, 1.5, -0.1),(0.0, 0.2, -0.1, 1.0),7.240256,n/a
46.51931,(0.6, 1.5, -0.1),(0.0, 0.2, -0.1, 1.0),7.495078,n/a
46.77753,(0.6, 1.5, -0.1),(0.0, 0.1, -0.1, 1.0),7.753299,n/a
47.03548,(0.6, 1.5, 0.0),(0.0, 0.0, -0.1, 1.0),8.011259,n/a
47.29145,(0.6, 1.5, 0.0),(0.0, -0.1, -0.1, 1.0),8.267222,n/a
47.54702,(0.6, 1.6, 0.1),(0.0, -0.2, -0.1, 1.0),8.522799,n/a
47.80471,(0.7, 1.5, 0.1),(0.0, -0.3, 0.0, 1.0),8.780486,n/a
48.06135,(0.7, 1.5, 0.1),(0.1, -0.3, 0.0, 0.9),9.037129,n/a
48.31998,(0.7, 1.5, 0.2),(0.1, -0.3, 0.0, 0.9),9.295758,n/a
48.57639,(0.7, 1.5, 0.2),(0.1, -0.3, 0.0, 0.9),9.552181,n/a
48.83307,(0.7, 1.5, 0.2),(0.1, -0.3, 0.0, 0.9),9.808865,n/a
49.08947,(0.7, 1.5, 0.2),(0.1, -0.3, 0.0, 0.9),10.06526,n/a
49.34629,(0.6, 1.5, 0.3),(0.1, -0.3, 0.0, 0.9),10.32208,n/a
49.60487,(0.5, 1.5, 0.3),(0.1, -0.3, -0.1, 0.9),10.58065,n/a
49.85942,(0.5, 1.5, 0.4),(0.1, -0.4, -0.1, 0.9),10.8352,n/a
50.11583,(0.5, 1.5, 0.4),(0.1, -0.4, 0.0, 0.9),11.09161,n/a
